t,H_tank,H_pool,m_cw,T_cw_in,T_return,p_b,k_p,Paff_MW,lost_MW,pump,gen
3472.0,0.0,1.942,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3476.0,0.0,1.94094,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3480.0,0.0,1.93987,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3484.0,0.0,1.93881,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3488.0,0.0,1.93774,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3492.0,0.0,1.93668,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3496.0,0.0,1.93561,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3500.0,0.0,1.93455,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3504.0,0.0,1.93348,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3508.0,0.0,1.93242,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3512.0,0.0,1.93135,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3516.0,0.0,1.93029,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3520.0,0.0,1.92922,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3524.0,0.0,1.92816,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3528.0,0.0,1.92709,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3532.0,0.0,1.92603,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3536.0,0.0,1.92496,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3540.0,0.0,1.9239,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3544.0,0.0,1.92283,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3548.0,0.0,1.92177,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3552.0,0.0,1.92071,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3556.0,0.0,1.91964,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3560.0,0.0,1.91858,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3564.0,0.0,1.91751,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3568.0,0.0,1.91645,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3572.0,0.0,1.91538,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3576.0,0.0,1.91432,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3580.0,0.0,1.91325,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3584.0,0.0,1.91219,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3588.0,0.0,1.91112,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3592.0,0.0,1.91006,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3596.0,0.0,1.90899,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3600.0,0.0,1.90793,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3604.0,0.0,1.90686,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3608.0,0.0,1.9058,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3612.0,0.0,1.90473,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3616.0,0.0,1.90367,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3620.0,0.0,1.9026,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3624.0,0.0,1.90154,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3628.0,0.0,1.90047,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3632.0,0.0,1.89941,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3636.0,0.0,1.89835,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3640.0,0.0,1.89728,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3644.0,0.0,1.89622,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3648.0,0.0,1.89515,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3652.0,0.0,1.89409,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3656.0,0.0,1.89302,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3660.0,0.0,1.89196,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3664.0,0.0,1.89089,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3668.0,0.0,1.88983,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3672.0,0.0,1.88876,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3676.0,0.0,1.8877,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3680.0,0.0,1.88663,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3684.0,0.0,1.88557,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3688.0,0.0,1.8845,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3692.0,0.0,1.88344,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3696.0,0.0,1.88237,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3700.0,0.0,1.88131,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3704.0,0.0,1.88024,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3708.0,0.0,1.87918,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3712.0,0.0,1.87811,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3716.0,0.0,1.87705,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3720.0,0.0,1.87599,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3724.0,0.0,1.87492,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3728.0,0.0,1.87386,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3732.0,0.0,1.87279,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3736.0,0.0,1.87173,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3740.0,0.0,1.87066,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3744.0,0.0,1.8696,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3748.0,0.0,1.86853,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3752.0,0.0,1.86747,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3756.0,0.0,1.8664,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3760.0,0.0,1.86534,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3764.0,0.0,1.86427,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3768.0,0.0,1.86321,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3772.0,0.0,1.86214,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3776.0,0.0,1.86108,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3780.0,0.0,1.86001,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3784.0,0.0,1.85895,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3788.0,0.0,1.85788,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3792.0,0.0,1.85682,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3796.0,0.0,1.85575,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3800.0,0.0,1.85469,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3804.0,0.0,1.85362,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3808.0,0.0,1.85256,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3812.0,0.0,1.8515,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3816.0,0.0,1.85043,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3820.0,0.0,1.84937,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3824.0,0.0,1.8483,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3828.0,0.0,1.84724,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3832.0,0.0,1.84617,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3836.0,0.0,1.84511,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3840.0,0.0,1.84404,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3844.0,0.0,1.84298,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3848.0,0.0,1.84191,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3852.0,0.0,1.84085,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3856.0,0.0,1.83978,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3860.0,0.0,1.83872,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3864.0,0.0,1.83765,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3868.0,0.0,1.83659,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3872.0,0.0,1.83552,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3876.0,0.0,1.83446,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3880.0,0.0,1.83339,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3884.0,0.0,1.83233,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3888.0,0.0,1.83126,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3892.0,0.0,1.8302,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3896.0,0.0,1.82914,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3900.0,0.0,1.82807,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3904.0,0.0,1.82701,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3908.0,0.0,1.82594,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3912.0,0.0,1.82488,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3916.0,0.0,1.82381,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3920.0,0.0,1.82275,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3924.0,0.0,1.82168,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3928.0,0.0,1.82062,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3932.0,0.0,1.81955,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3936.0,0.0,1.81849,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3940.0,0.0,1.81742,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3944.0,0.0,1.81636,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3948.0,0.0,1.81529,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3952.0,0.0,1.81423,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3956.0,0.0,1.81316,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3960.0,0.0,1.8121,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3964.0,0.0,1.81103,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3968.0,0.0,1.80997,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3972.0,0.0,1.8089,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3976.0,0.0,1.80784,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3980.0,0.0,1.80678,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3984.0,0.0,1.80571,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3988.0,0.0,1.80465,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3992.0,0.0,1.80358,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3996.0,0.0,1.80252,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4000.0,0.0,1.80145,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4004.0,0.0,1.80039,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4008.0,0.0,1.79932,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4012.0,0.0,1.79826,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4016.0,0.0,1.79719,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4020.0,0.0,1.79613,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4024.0,0.0,1.79506,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4028.0,0.0,1.794,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4032.0,0.0,1.79293,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4036.0,0.0,1.79187,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4040.0,0.0,1.7908,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4044.0,0.0,1.78974,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4048.0,0.0,1.78867,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4052.0,0.0,1.78761,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4056.0,0.0,1.78654,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4060.0,0.0,1.78548,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4064.0,0.0,1.78441,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4068.0,0.0,1.78335,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4072.0,0.0,1.78229,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4076.0,0.0,1.78122,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4080.0,0.0,1.78016,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4084.0,0.0,1.77909,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4088.0,0.0,1.77803,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4092.0,0.0,1.77696,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4096.0,0.0,1.7759,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4100.0,0.0,1.77483,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4104.0,0.0,1.77377,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4108.0,0.0,1.7727,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4112.0,0.0,1.77164,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4116.0,0.0,1.77057,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4120.0,0.0,1.76951,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4124.0,0.0,1.76844,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4128.0,0.0,1.76738,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4132.0,0.0,1.76631,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4136.0,0.0,1.76525,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4140.0,0.0,1.76418,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4144.0,0.0,1.76312,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4148.0,0.0,1.76205,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4152.0,0.0,1.76099,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4156.0,0.0,1.75993,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4160.0,0.0,1.75886,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4164.0,0.0,1.7578,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4168.0,0.0,1.75673,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4172.0,0.0,1.75567,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4176.0,0.0,1.7546,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4180.0,0.0,1.75354,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4184.0,0.0,1.75247,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4188.0,0.0,1.75141,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4192.0,0.0,1.75034,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4196.0,0.0,1.74928,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4200.0,0.0,1.74821,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4204.0,0.0,1.74715,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4208.0,0.0,1.74608,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4212.0,0.0,1.74502,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4216.0,0.0,1.74395,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4220.0,0.0,1.74289,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4224.0,0.0,1.74182,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4228.0,0.0,1.74076,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4232.0,0.0,1.73969,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4236.0,0.0,1.73863,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4240.0,0.0,1.73757,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4244.0,0.0,1.7365,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4248.0,0.0,1.73544,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4252.0,0.0,1.73437,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4256.0,0.0,1.73331,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4260.0,0.0,1.73224,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4264.0,0.0,1.73118,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4268.0,0.0,1.73011,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4272.0,0.0,1.72905,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4276.0,0.0,1.72798,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4280.0,0.0,1.72692,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4284.0,0.0,1.72585,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4288.0,0.0,1.72479,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4292.0,0.0,1.72372,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4296.0,0.0,1.72266,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4300.0,0.0,1.72159,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4304.0,0.0,1.72053,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4308.0,0.0,1.71946,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4312.0,0.0,1.7184,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4316.0,0.0,1.71733,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4320.0,0.0,1.71627,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4324.0,0.0,1.71521,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4328.0,0.0,1.71414,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4332.0,0.0,1.71308,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4336.0,0.0,1.71201,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4340.0,0.0,1.71095,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4344.0,0.0,1.70988,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4348.0,0.0,1.70882,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4352.0,0.0,1.70775,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4356.0,0.0,1.70669,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4360.0,0.0,1.70562,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4364.0,0.0,1.70456,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4368.0,0.0,1.70349,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4372.0,0.0,1.70243,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4376.0,0.0,1.70136,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4380.0,0.0,1.7003,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4384.0,0.0,1.69923,20.82453,20.00613,28.012,5.00664,0.99987,606.91941,0.08059,1,1
4388.0,0.0,1.69817,20.78011,20.01467,28.03659,5.01542,0.99969,606.81279,0.18721,1,1
4392.0,0.0,1.6971,20.73571,20.02327,28.06095,5.0241,0.99952,606.70742,0.29258,1,1
4396.0,0.0,1.69604,20.69131,20.03192,28.08545,5.03284,0.99934,606.60135,0.39865,1,1
4400.0,0.0,1.69498,20.64693,20.04062,28.11005,5.04162,0.99917,606.49469,0.50531,1,1
4404.0,0.0,1.69391,20.60255,20.04937,28.13476,5.05046,0.99899,606.38745,0.61255,1,1
4408.0,0.0,1.69285,20.55819,20.05818,28.15958,5.05934,0.99881,606.27961,0.72039,1,1
4412.0,0.0,1.69179,20.51383,20.06703,28.18451,5.06827,0.99863,606.17117,0.82883,1,1
4416.0,0.0,1.69072,20.46948,20.07594,28.20955,5.07725,0.99845,606.06213,0.93787,1,1
4420.0,0.0,1.68966,20.42515,20.08489,28.23469,5.08629,0.99827,605.95248,1.04752,1,1
4424.0,0.0,1.6886,20.38082,20.09391,28.25995,5.09537,0.99809,605.84221,1.15779,1,1
4428.0,0.0,1.68753,20.3365,20.10297,28.28532,5.1045,0.99791,605.73133,1.26867,1,1
4432.0,0.0,1.68647,20.2922,20.11209,28.3108,5.11369,0.99773,605.61982,1.38018,1,1
4436.0,0.0,1.68541,20.2479,20.12126,28.3364,5.12292,0.99754,605.50769,1.49231,1,1
4440.0,0.0,1.68435,20.20361,20.13048,28.3621,5.13221,0.99736,605.39493,1.60507,1,1
4444.0,0.0,1.68329,20.15934,20.13976,28.38792,5.14155,0.99717,605.28153,1.71847,1,1
4448.0,0.0,1.68223,20.11507,20.14909,28.41386,5.15095,0.99698,605.16749,1.83251,1,1
4452.0,0.0,1.68116,20.07082,20.15848,28.43991,5.1604,0.99679,605.0528,1.9472,1,1
4456.0,0.0,1.6801,20.02657,20.16792,28.46608,5.1699,0.9966,604.93746,2.06254,1,1
4460.0,0.0,1.67904,19.98234,20.17742,28.49236,5.17945,0.99641,604.82147,2.17853,1,1
4464.0,0.0,1.67798,19.93811,20.18697,28.51876,5.18906,0.99622,604.70482,2.29518,1,1
4468.0,0.0,1.67692,19.8939,20.19659,28.54528,5.19872,0.99603,604.5875,2.4125,1,1
4472.0,0.0,1.67586,19.8497,20.20625,28.57191,5.20844,0.99583,604.46951,2.53049,1,1
4476.0,0.0,1.6748,19.8055,20.21598,28.59867,5.21822,0.99564,604.35084,2.64916,1,1
4480.0,0.0,1.67374,19.76132,20.22576,28.62554,5.22805,0.99544,604.23149,2.76851,1,1
4484.0,0.0,1.67269,19.71715,20.2356,28.65254,5.23794,0.99524,604.11146,2.88854,1,1
4488.0,0.0,1.67163,19.67299,20.2455,28.67965,5.24788,0.99504,603.99073,3.00927,1,1
4492.0,0.0,1.67057,19.62884,20.25545,28.70689,5.25788,0.99484,603.86931,3.13069,1,1
4496.0,0.0,1.66951,19.5847,20.26547,28.73425,5.26794,0.99464,603.74718,3.25282,1,1
4500.0,0.0,1.66845,19.54057,20.27554,28.76173,5.27806,0.99444,603.62435,3.37565,1,1
4504.0,0.0,1.6674,19.49645,20.28568,28.78934,5.28824,0.99424,603.50081,3.49919,1,1
4508.0,0.0,1.66634,19.45235,20.29587,28.81707,5.29847,0.99403,603.37654,3.62346,1,1
4512.0,0.0,1.66528,19.40825,20.30612,28.84492,5.30877,0.99382,603.25155,3.74845,1,1
4516.0,0.0,1.66422,19.36417,20.31644,28.87291,5.31912,0.99362,603.12584,3.87416,1,1
4520.0,0.0,1.66317,19.32009,20.32681,28.90101,5.32954,0.99341,602.99938,4.00062,1,1
4524.0,0.0,1.66211,19.27603,20.33725,28.92925,5.34002,0.9932,602.87219,4.12781,1,1
4528.0,0.0,1.66105,19.23198,20.34775,28.95761,5.35056,0.99299,602.74425,4.25575,1,1
4532.0,0.0,1.66,19.18794,20.35831,28.9861,5.36116,0.99278,602.61556,4.38444,1,1
4536.0,0.0,1.65894,19.14391,20.36894,29.01473,5.37182,0.99256,602.4861,4.5139,1,1
4540.0,0.0,1.65789,19.09989,20.37963,29.04348,5.38255,0.99235,602.35589,4.64411,1,1
4544.0,0.0,1.65683,19.05589,20.39038,29.07236,5.39334,0.99213,602.2249,4.7751,1,1
4548.0,0.0,1.65578,19.01189,20.40119,29.10137,5.40419,0.99192,602.09314,4.90686,1,1
4552.0,0.0,1.65472,18.96791,20.41207,29.13052,5.41511,0.9917,601.96059,5.03941,1,1
4556.0,0.0,1.65367,18.92394,20.42302,29.1598,5.42609,0.99148,601.82726,5.17274,1,1
4560.0,0.0,1.65262,18.87998,20.43403,29.18921,5.43714,0.99126,601.69313,5.30687,1,1
4564.0,0.0,1.65156,18.83603,20.4451,29.21876,5.44825,0.99103,601.5582,5.4418,1,1
4568.0,0.0,1.65051,18.7921,20.45624,29.24844,5.45943,0.99081,601.42246,5.57754,1,1
4572.0,0.0,1.64946,18.74817,20.46745,29.27826,5.47068,0.99059,601.28591,5.71409,1,1
4576.0,0.0,1.6484,18.70426,20.47872,29.30821,5.482,0.99036,601.14854,5.85146,1,1
4580.0,0.0,1.64735,18.66036,20.49007,29.3383,5.49338,0.99013,601.01035,5.98965,1,1
4584.0,0.0,1.6463,18.61647,20.50148,29.36853,5.50483,0.9899,600.87131,6.12869,1,1
4588.0,0.0,1.64525,18.57259,20.51295,29.3989,5.51636,0.98967,600.73144,6.26856,1,1
4592.0,0.0,1.6442,18.52873,20.5245,29.42941,5.52795,0.98944,600.59073,6.40927,1,1
4596.0,0.0,1.64314,18.48488,20.53612,29.46006,5.53961,0.98921,600.44916,6.55084,1,1
4600.0,0.0,1.64209,18.44104,20.5478,29.49085,5.55134,0.98897,600.30673,6.69327,1,1
4604.0,0.0,1.64104,18.39721,20.55956,29.52179,5.56314,0.98874,600.16343,6.83657,1,1
